,Dominant_Topic,Perc_Contribution,Topic_Keywords,CONTENT_TX
16587,9,0.5855,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",支付宝越来越烂，居然重复支付，以后尽量用银联
16588,3,0.293,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",装豆浆的塑料袋上很长一根头发，而且一如既往的慢，法风烧饼味道还不错
16589,5,0.55,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",非常好
16590,5,0.5167,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务员态度好，一直都好
16591,8,0.3875,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",本店用餐厅整洁，服务态度好，满意!常客啦!
16592,7,0.35,"还, 点, 肯德基, 咖啡, 帮, 套餐, 下单, 餐点, 美味, 好喝",环境优美 喜欢吃肯德基的早饭
16593,0,0.3667,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",服务很快
16594,5,0.3667,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",挺好的
16595,5,0.6833,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",很好，很干净，很方便。
16596,5,0.55,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",非常好
16597,5,0.3667,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",环境不错
16598,5,0.7,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",蛮好的 方便 
16599,5,0.55,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",不错的
16600,3,0.3268,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",一直想说 现在才来评价，豆浆没以前好喝 没以前浓了。 现在的喝不喝无所谓的。以前刚出来的 喝了还想喝。
16601,5,0.7,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务态度好
16602,6,0.3667,"没, 挺, 东西, 店, 经理, 时间, 厕所, 还要, 店里, 完",没给勺子
16603,3,0.2584,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",都没有人排队，只有我一个，还让我自助点单！那么KFC还雇佣你干嘛呢？浪费工钱破坏企业形象！
16604,9,0.4809,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",人多的时候希望配餐和点单不是一个人，不然不仅慢还容易乱。今天点单员业务不熟，支付宝买的优惠券给她扫她都不知道是不是券
16605,9,0.4194,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",不喜欢支付宝，烂
16606,0,0.1,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",好久不见
16607,7,0.5652,"还, 点, 肯德基, 咖啡, 帮, 套餐, 下单, 餐点, 美味, 好喝",有四平路单点错地方4013取餐号。不要忘了帮取消
16608,5,0.775,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务态度很好
16609,5,0.525,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务棒棒哒
16610,0,0.6833,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",冬菇粥拿错了皮蛋粥
16611,3,0.6314,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",油条请不要直接放餐纸上 自己的餐纸上都说不要直接把食物放在上面 每次来都是一滩油 就不能放纸巾上吗？
16612,4,0.275,"坏, 太好了, 优惠卷, 洗手间, 多多, 信息, 生意, 坐下, 逼, 张",系统一直坏，不能点单。
16613,5,0.55,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",滿意。
16614,5,0.525,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",都很好
16615,3,0.4759,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",订了黑豆浆给白豆浆，送了薯饼都没给，还多收了2块钱，真差劲，超差评！
16616,5,0.7,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",蛮好的
16617,2,0.42,"原味, 态度, 鸡, 太, 差, 鸡块, 用餐, 主动, 2, 老",薯饼炸的太干了
16618,5,0.7,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",很棒棒
16619,3,0.277,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",我说了至少3次，在这里吃，不用打包，她还说好的稍等，结果给我的还是，打包好的，是故意的还是怎么样？这个服务态度真的太差了。气死我了。
16620,3,0.5497,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",等着被投诉吧！
16621,8,0.7748,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",饭团打开是散的
16622,5,0.3667,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",好好好
16623,9,0.31,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",到了店里没客人的情况下 非让顾客手机点餐
16624,5,0.7,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务态度非常热情
16625,8,0.5268,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",饭团米饭太烂 都黏在纸上
16626,5,0.62,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务热情，棒棒哒
16627,5,0.4523,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务态度很好，美中不足的是粥里面的生菜黄了。
16628,0,0.1005,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",还行吧
16629,0,0.5499,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",再接再厉！
16630,5,0.55,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务态度认真。
16631,7,0.33,"还, 点, 肯德基, 咖啡, 帮, 套餐, 下单, 餐点, 美味, 好喝",网上下单错误。你们店内网络有误
16632,9,0.3667,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",点餐挺快的
16633,5,0.525,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务好热情
16634,8,0.55,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",满意。
16635,5,0.775,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务态度很好
16636,2,0.3501,"原味, 态度, 鸡, 太, 差, 鸡块, 用餐, 主动, 2, 老",早餐座位上的餐盘没有整理
16637,5,0.3667,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",好好好
16638,9,0.3667,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",饭团好吃
16639,9,0.7,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",手机点餐经常无法用
16640,3,0.475,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",饭团米夹生、很硬
16641,5,0.525,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务一直很热情！
16642,0,0.3906,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",人员明显增多了，所以速度和失误率也自然没有喽
16643,7,0.55,"还, 点, 肯德基, 咖啡, 帮, 套餐, 下单, 餐点, 美味, 好喝",还可以
16644,9,0.22,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",早餐优惠，手机下单方便
16645,1,0.35,"鸡翅, 味道, 再, 特别, 鸡腿, 周到, 可乐, 问, 看, 棒",豆浆味道怪怪的，不知道是不是坏了！！
16646,8,0.55,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",方便卫生
16647,5,0.7,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",蛮好的
16648,9,0.55,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",帕尼尼贼小
16649,7,0.7,"还, 点, 肯德基, 咖啡, 帮, 套餐, 下单, 餐点, 美味, 好喝",地方太小
16650,6,0.4206,"没, 挺, 东西, 店, 经理, 时间, 厕所, 还要, 店里, 完",挺好的，省了排队的时间，
16651,7,0.2587,"还, 点, 肯德基, 咖啡, 帮, 套餐, 下单, 餐点, 美味, 好喝",问：xxxx号取餐。答：xxxx号请稍等。若干分钟后才发现早就备好了。浪费时间就是浪费生命。
16652,0,0.7,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",新品太辣
16653,9,0.3105,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",没有套餐，也不能用优惠券，价钱也贵了很多，没办法，住的近就只能这里了
16654,0,0.1878,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",服务非常好，进店已经准备好餐了，来了直接拿走，非常便捷！
16655,1,0.4201,"鸡翅, 味道, 再, 特别, 鸡腿, 周到, 可乐, 问, 看, 棒",帕尼尼的面包是什么面包，一开始推出的时候可不是这样
16656,1,0.1618,"鸡翅, 味道, 再, 特别, 鸡腿, 周到, 可乐, 问, 看, 棒",早上在地铁里定好早餐，到门取很方便。负责分发的小哥下次记得看一下单子，别忘记漏给热饮了
16657,5,0.525,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",很好，服务也好
16658,0,0.3667,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",服务好
16659,5,0.3667,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",很干净
16660,5,0.55,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",非常好
16661,5,0.7,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务态度好
16662,1,0.3667,"鸡翅, 味道, 再, 特别, 鸡腿, 周到, 可乐, 问, 看, 棒",下次再来
16663,8,0.42,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",干净卫生，服务好
16664,9,0.5859,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",一直没有网络用来支付，好几天了也没装好，不方便
16665,2,0.525,"原味, 态度, 鸡, 太, 差, 鸡块, 用餐, 主动, 2, 老",用餐很愉快
16666,0,0.1,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",非常方便
16667,7,0.5258,"还, 点, 肯德基, 咖啡, 帮, 套餐, 下单, 餐点, 美味, 好喝",点餐员非常好。应该给他加工资。
16668,8,0.55,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",有点乱
16669,5,0.5167,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务态度好，油条好好吃
16670,9,0.7,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",越来越贵了
16671,6,0.3367,"没, 挺, 东西, 店, 经理, 时间, 厕所, 还要, 店里, 完",退款没有消息提醒，为什么没有的东西又卖出去好多份，退款需要7-15个工作日，还没有监督途径，至今没收到任何退款信息
16672,8,0.525,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",饭团的米饭不好
16673,9,0.5509,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",配单慢
16674,6,0.4201,"没, 挺, 东西, 店, 经理, 时间, 厕所, 还要, 店里, 完",没有的餐品依然可以点单。不能及时退款。
16675,0,0.3667,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",给我拿错粥
16676,9,0.275,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",喜欢自助，老方便了
16677,5,0.525,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务热情！非常好！
16678,0,0.3667,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",服务热情！
16679,5,0.4429,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",态度很好点赞下次再来
16680,5,0.7,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",很好。
16681,0,0.2756,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",服务一流 值得拥有
16682,9,0.42,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",好吃，柜台MM棒棒哒
16683,5,0.3671,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",OK哒
16684,9,0.3001,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",已购买的冰淇淋手机APP总是无法点餐
16685,5,0.4429,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务很热情，早餐也很好吃
16686,9,0.2692,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",去买东西说是会员不能用，优惠也不能用，积分也不能积，说是网络不好！那网络不好怎么支付宝可以用？这让人不能理解，请问我的积分改怎么办？
16687,5,0.2333,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",没有提醒我用会员可以积分 不过帮我拿吸管还是很贴心的
16688,5,0.7,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务态度好
16689,5,0.3667,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",好好好
16690,5,0.35,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",这家餐厅服务很好
16691,5,0.4428,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务员热情，听到孩子说要喝水就帮我们倒水，不错
16692,9,0.3667,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",早餐自助方便
16693,9,0.85,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",好吃好吃好吃好吃好吃
16694,3,0.2591,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",服务人员对业务完全不熟悉，漏点餐，早餐时段为结束，就不做了。
16695,8,0.7,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",速度快
16696,5,0.3667,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务好
16697,8,0.525,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",小朋友喜欢吃
16698,2,0.4428,"原味, 态度, 鸡, 太, 差, 鸡块, 用餐, 主动, 2, 老",热情周到，态度诚恳，很好，非常满意。
16699,0,0.275,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",服务主动周到?
16700,5,0.3667,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",很好吃
16701,5,0.7,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务态度好
16702,8,0.775,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",餐厅舒适，整洁。
16703,8,0.42,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",服务好，速度快。
16704,5,0.42,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",营业员小姐姐很耐心哎
16705,5,0.4248,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",好吃好玩好乐意啊啊啊我的意思
16706,0,0.62,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",服务热情 好评好评
16707,8,0.4427,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",手机点的 到店就取到了 速度杠杠的
16708,9,0.3667,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",非常好吃，常客
16709,5,0.525,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",非常满意，服务态度非常好?
16710,9,0.5856,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",网路信号差，重复点单，又不及时看不到退款
16711,6,0.3673,"没, 挺, 东西, 店, 经理, 时间, 厕所, 还要, 店里, 完",有时部分产品没及时跟上，
16712,5,0.5856,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",很好很满意服务一流
16713,5,0.7,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务态度好
16714,5,0.525,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务周到，下次还来。
16715,0,0.3667,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",服务好
16716,4,0.1836,"坏, 太好了, 优惠卷, 洗手间, 多多, 信息, 生意, 坐下, 逼, 张",上次没有用餐评价这次补起来
16717,3,0.2625,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",自助下单下不了，柜台会员码扫不了
16718,3,0.3407,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",App出问题，无法签到取餐，店员非常热情的帮我解决问题。
16719,5,0.3667,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",好，非常满意
16720,5,0.7,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",蛮喜欢
16721,0,0.5499,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",再接再厉
16722,6,0.7,"没, 挺, 东西, 店, 经理, 时间, 厕所, 还要, 店里, 完",东西太少了
16723,9,0.42,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",自助下单网络坏了
16724,0,0.3667,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",服务非常好
16725,9,0.3669,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",好好a好
16726,5,0.3,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",服务很到位，食物很好吃
16727,7,0.3667,"还, 点, 肯德基, 咖啡, 帮, 套餐, 下单, 餐点, 美味, 好喝",一直喜欢肯德基的
16728,5,0.55,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",非常好
16729,2,0.7011,"原味, 态度, 鸡, 太, 差, 鸡块, 用餐, 主动, 2, 老",墨迹 饿死我算了
16730,0,0.275,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",服务热情，周到
16731,9,0.5509,"不, 点餐, 好吃, 好好, 买, 手机, 自助, 薯条, 环境, 小",好吃诶
16732,8,0.55,"吃, 满意, 餐厅, 速度, 少, 下次, 新鲜, 才, 干净, 快",非常满意
16733,0,0.1375,"服务, 一个, 汉堡, 人, 大, 做, 人员, 鸡肉, 好评, 想",服务挺好的，汤好喝，虾堡好吃
16734,4,0.2798,"坏, 太好了, 优惠卷, 洗手间, 多多, 信息, 生意, 坐下, 逼, 张",没点饮料 要的白开水 水比较烫
16735,3,0.55,"都, 说, 冷, 去, 上, 客人, 优惠, 会, 番茄酱, 换",有点冷
16736,5,0.5178,"好, 很, 服务员, 热情, 不错, 服务态度, 喜欢, 棒棒, 哒, 感觉",唐婷婷，应该给予奖励，服务态度相当好。
